Vol,No.,day,mo,year,Collection,Book ID,JP2 ,start page,Notes (see orig file for page links),Derivative JPEG
26,2,,4,1927,LOC,pictureplaymagaz26unse,pictureplaymagaz26unse_0133.jp2,https://archive.org/stream/pictureplaymagaz26unse#page/n131/mode/2up,cut page,Picture-Play_vol26_no2_dd-4-1927_sml.jpg
26,3,,5,1927,LOC,pictureplaymagaz26unse,pictureplaymagaz26unse_0259.jp2,https://archive.org/stream/pictureplaymagaz26unse#page/n257/mode/2up,,Picture-Play_vol26_no3_dd-5-1927_sml.jpg
26,4,,6,1927,LOC,pictureplaymagaz26unse,pictureplaymagaz26unse_0385.jp2,https://archive.org/stream/pictureplaymagaz26unse#page/n383/mode/2up,,Picture-Play_vol26_no4_dd-6-1927_sml.jpg
26,5,,7,1927,LOC,pictureplaymagaz26unse,pictureplaymagaz26unse_0511.jp2,https://archive.org/stream/pictureplaymagaz26unse#page/n509/mode/2up,cut page,Picture-Play_vol26_no5_dd-7-1927_sml.jpg
26,6,,8,1927,LOC,pictureplaymagaz26unse,pictureplaymagaz26unse_0631.jp2,https://archive.org/stream/pictureplaymagaz26unse#page/n629/mode/2up,cut page,Picture-Play_vol26_no6_dd-8-1927_sml.jpg
27,1,,9,1927,LOC,pictureplaymagaz27unse,MISSING COVER,https://archive.org/stream/pictureplaymagaz27unse#page/n7/mode/1up,,
27,2,,10,1927,LOC,pictureplaymagaz27unse,pictureplaymagaz27unse_0129.jp2,https://archive.org/stream/pictureplaymagaz27unse#page/n127/mode/2up,,Picture-Play_vol27_no2_dd-10-1927_sml.jpg
27,3,,11,1927,LOC,pictureplaymagaz27unse,pictureplaymagaz27unse_0259.jp2,https://archive.org/stream/pictureplaymagaz27unse#page/n253/mode/2up,cut page,Picture-Play_vol27_no3_dd-11-1927_sml.jpg
27,4,,12,1927,LOC,pictureplaymagaz27unse,pictureplaymagaz27unse_0381.jp2,https://archive.org/stream/pictureplaymagaz27unse#page/n375/mode/2up,,Picture-Play_vol27_no4_dd-12-1927_sml.jpg
27,5,,1,1928,LOC,pictureplaymagaz27unse,MISSING COVER,https://archive.org/stream/pictureplaymagaz27unse#page/n501/mode/1up,,
27,6,,2,1928,LOC,pictureplaymagaz27unse,MISSING COVER,https://archive.org/stream/pictureplaymagaz27unse#page/n625/mode/1up,,
28,1,,3,1928,LOC,pictureplaymagaz28unse,pictureplaymagaz28unse_0007.jp2,https://archive.org/stream/pictureplaymagaz28unse,,Picture-Play_vol28_no1_dd-3-1928_sml.jpg
28,2,,4,1928,LOC,pictureplaymagaz28unse,pictureplaymagaz28unse_0129.jp2,https://archive.org/stream/pictureplaymagaz28unse#page/n127/mode/2up,,Picture-Play_vol28_no2_dd-4-1928_sml.jpg
28,3,,5,1928,LOC,pictureplaymagaz28unse,pictureplaymagaz28unse_0251.jp2,https://archive.org/stream/pictureplaymagaz28unse#page/n249/mode/2up,,Picture-Play_vol28_no3_dd-5-1928_sml.jpg
28,4,,6,1928,LOC,pictureplaymagaz28unse,pictureplaymagaz28unse_0375.jp2,https://archive.org/stream/pictureplaymagaz28unse#page/n373/mode/2up,,Picture-Play_vol28_no4_dd-6-1928_sml.jpg
28,5,,7,1928,LOC,pictureplaymagaz28unse,pictureplaymagaz28unse_0499.jp2,https://archive.org/stream/pictureplaymagaz28unse#page/n497/mode/2up,,Picture-Play_vol28_no5_dd-7-1928_sml.jpg
28,6,,8,1928,LOC,pictureplaymagaz28unse,pictureplaymagaz28unse_0625.jp2,https://archive.org/stream/pictureplaymagaz28unse#page/n623/mode/2up,,Picture-Play_vol28_no6_dd-8-1928_sml.jpg
29,1,,9,1928,LOC,pictureplaymagaz29unse,pictureplaymagaz29unse_0007.jp2,https://archive.org/stream/pictureplaymagaz29unse#page/n5/mode/2up,,Picture-Play_vol29_no1_dd-9-1928_sml.jpg
29,2,,10,1928,LOC,pictureplaymagaz29unse,,,,
29,3,,11,1928,LOC,pictureplaymagaz29unse,pictureplaymagaz29unse_0141.jp2,https://archive.org/stream/pictureplaymagaz29unse#page/n139/mode/2up,,Picture-Play_vol29_no3_dd-11-1928_sml.jpg
29,4,,12,1928,LOC,pictureplaymagaz29unse,pictureplaymagaz29unse_0261.jp2,https://archive.org/stream/pictureplaymagaz29unse#page/n259/mode/2up,,Picture-Play_vol29_no4_dd-12-1928_sml.jpg
29,5,,1,1929,LOC,pictureplaymagaz29unse,pictureplaymagaz29unse_0379.jp2,https://archive.org/stream/pictureplaymagaz29unse#page/n377/mode/2up,,Picture-Play_vol29_no5_dd-1-1929_sml.jpg
29,6,,2,1929,LOC,pictureplaymagaz29unse,pictureplaymagaz29unse_0495.jp2,https://archive.org/stream/pictureplaymagaz29unse#page/n493/mode/2up,,Picture-Play_vol29_no6_dd-2-1929_sml.jpg
30,1,,3,1929,LOC,pictureplaymagaz30unse,pictureplaymagaz30unse_0005.jp2,https://archive.org/stream/pictureplaymagaz30unse,,Picture-Play_vol30_no1_dd-3-1929_sml.jpg
30,2,,4,1929,LOC,pictureplaymagaz30unse,pictureplaymagaz30unse_0123.jp2,https://archive.org/stream/pictureplaymagaz30unse#page/n121/mode/2up,,Picture-Play_vol30_no2_dd-4-1929_sml.jpg
30,3,,5,1929,LOC,pictureplaymagaz30unse,pictureplaymagaz30unse_0237.jp2,https://archive.org/stream/pictureplaymagaz30unse#page/n235/mode/2up,,Picture-Play_vol30_no3_dd-5-1929_sml.jpg
30,4,,6,1929,LOC,pictureplaymagaz30unse,pictureplaymagaz30unse_0351.jp2,https://archive.org/stream/pictureplaymagaz30unse#page/n349/mode/2up,,Picture-Play_vol30_no4_dd-6-1929_sml.jpg
30,5,,7,1929,LOC,pictureplaymagaz30unse,pictureplaymagaz30unse_0471.jp2,https://archive.org/stream/pictureplaymagaz30unse#page/n467/mode/2up,,Picture-Play_vol30_no5_dd-7-1929_sml.jpg
30,5,,7,1929,MOMA,picturep31stre,picturep31stre_0637.jp2,https://archive.org/stream/picturep31stre#page/n635/mode/2up,,Picture-Play_vol30_no5_dd-7-1929_sml.jpg
30,6,,8,1929,MOMA,picturep31stre,picturep31stre_0511.jp2,https://archive.org/stream/picturep31stre#page/n509/mode/2up,,Picture-Play_vol30_no6_dd-8-1929_sml.jpg
31,1,,9,1929,MOMA,picturep31stre,picturep31stre_0385.jp2,https://archive.org/stream/picturep31stre#page/n383/mode/2up,,Picture-Play_vol31_no1_dd-9-1929_sml.jpg
31,2,,10,1929,MOMA,picturep31stre,picturep31stre_0259.jp2,https://archive.org/stream/picturep31stre#page/n257/mode/2up,,Picture-Play_vol31_no2_dd-10-1929_sml.jpg
31,3,,11,1929,MOMA,picturep31stre,picturep31stre_0133.jp2,https://archive.org/stream/picturep31stre#page/n131/mode/2up,,Picture-Play_vol31_no3_dd-11-1929_sml.jpg
31,4,,12,1929,MOMA,picturep31stre,picturep31stre_0007.jp2,https://archive.org/stream/picturep31stre,,Picture-Play_vol31_no4_dd-12-1929_sml.jpg
31,5,,1,1930,MOMA,picturepl32stre,picturepl32stre_0007.jp2,https://archive.org/stream/picturepl32stre#page/n5/mode/2up,,Picture-Play_vol31_no5_dd-1-1930_sml.jpg
31,6,,2,1930,MOMA,picturepl32stre,picturepl32stre_0135.jp2,https://archive.org/stream/picturepl32stre#page/n133/mode/2up,,Picture-Play_vol31_no6_dd-2-1930_sml.jpg
